pfs_visit_id,arm,sps_module_id,pfs_design_id,time_exp_start
85364,r,3,6677575016229258303,2023-01-20 05:14:34.224081
85365,r,3,6677575016229258303,2023-01-20 05:15:32.62187
85366,r,3,6677575016229258303,2023-01-20 05:16:31.014941
85367,r,3,6677575016229258303,2023-01-20 05:17:29.518313
85368,r,3,6677575016229258303,2023-01-20 05:18:28.019097
85369,r,3,6677575016229258303,2023-01-20 05:19:26.515427
85370,r,3,6677575016229258303,2023-01-20 05:20:27.294502
85371,r,3,6677575016229258303,2023-01-20 05:21:26.575408
85372,b,3,6677575016229258303,2023-01-20 05:22:28.436297
85373,b,3,6677575016229258303,2023-01-20 05:23:20.107213
85374,b,3,6677575016229258303,2023-01-20 05:24:33.566355
85375,b,3,6677575016229258303,2023-01-20 05:25:49.427274
85376,b,3,6677575016229258303,2023-01-20 05:27:01.791042
85377,b,3,6677575016229258303,2023-01-20 05:28:14.357013
85378,b,3,6677575016229258303,2023-01-20 05:29:26.73124
85379,b,3,6677575016229258303,2023-01-20 05:30:39.310216
85380,b,3,6677575016229258303,2023-01-20 05:31:51.789093
85381,r,1,6677575016229258303,2023-01-20 05:32:58.593086
85381,b,1,6677575016229258303,2023-01-20 05:32:58.593086
85382,b,3,6677575016229258303,2023-01-20 05:33:04.158673
85383,b,3,6677575016229258303,2023-01-20 05:34:16.532581
85384,b,3,6677575016229258303,2023-01-20 05:35:29.00224
85385,b,3,6677575016229258303,2023-01-20 05:36:41.673267
85386,b,3,6677575016229258303,2023-01-20 05:37:54.338311
85387,b,3,6677575016229258303,2023-01-20 05:39:09.406553
85388,b,3,6677575016229258303,2023-01-20 05:40:22.390756
85389,r,3,6677575016229258303,2023-01-20 05:41:38.577025
85390,r,3,6677575016229258303,2023-01-20 05:42:30.090959
85391,r,3,6677575016229258303,2023-01-20 05:43:24.499027
85392,r,3,6677575016229258303,2023-01-20 05:44:21.107479
85393,r,3,6677575016229258303,2023-01-20 05:45:14.621588
85394,r,3,6677575016229258303,2023-01-20 05:46:07.941951
85395,r,3,6677575016229258303,2023-01-20 05:47:01.455087
85396,r,3,6677575016229258303,2023-01-20 05:47:54.561681
85397,r,3,6677575016229258303,2023-01-20 05:48:48.16883
85398,r,3,6677575016229258303,2023-01-20 05:49:41.382966
85399,r,3,6677575016229258303,2023-01-20 05:50:35.000843
85400,r,3,6677575016229258303,2023-01-20 05:51:28.220934
85401,r,3,6677575016229258303,2023-01-20 05:52:21.538856
85402,r,3,6677575016229258303,2023-01-20 05:53:14.765491
85403,r,1,6677575016229258303,2023-01-20 05:53:55.257254
85403,b,1,6677575016229258303,2023-01-20 05:53:55.257254
85404,r,3,6677575016229258303,2023-01-20 05:54:10.179768
85405,r,3,6677575016229258303,2023-01-20 05:55:04.404668
85406,r,1,6677575016229258303,2023-01-20 06:14:51.645505
85406,b,1,6677575016229258303,2023-01-20 06:14:51.645505
85407,r,1,6677575016229258303,2023-01-20 06:35:48.285563
85407,b,1,6677575016229258303,2023-01-20 06:35:48.285563
85408,r,1,6677575016229258303,2023-01-20 06:56:44.680016
85408,b,1,6677575016229258303,2023-01-20 06:56:44.680016
85409,r,1,6677575016229258303,2023-01-20 07:17:41.102467
85409,b,1,6677575016229258303,2023-01-20 07:17:41.102467
85410,r,1,6677575016229258303,2023-01-20 07:38:37.272855
85410,b,1,6677575016229258303,2023-01-20 07:38:37.272855
85411,r,1,6677575016229258303,2023-01-20 07:59:33.590971
85411,b,1,6677575016229258303,2023-01-20 07:59:33.590971
85412,r,1,6677575016229258303,2023-01-20 08:20:30.126136
85412,b,1,6677575016229258303,2023-01-20 08:20:30.126136
85413,r,1,6677575016229258303,2023-01-20 08:41:26.806164
85413,b,1,6677575016229258303,2023-01-20 08:41:26.806164
85414,r,1,6677575016229258303,2023-01-20 09:02:23.602128
85414,b,1,6677575016229258303,2023-01-20 09:02:23.602128
85415,r,1,6677575016229258303,2023-01-20 09:23:20.294308
85415,b,1,6677575016229258303,2023-01-20 09:23:20.294308
85416,r,1,6677575016229258303,2023-01-20 09:44:17.003422
85416,b,1,6677575016229258303,2023-01-20 09:44:17.003422
85417,r,1,6677575016229258303,2023-01-20 10:05:13.830949
85417,b,1,6677575016229258303,2023-01-20 10:05:13.830949
85418,r,1,6677575016229258303,2023-01-20 10:26:10.344542
85418,b,1,6677575016229258303,2023-01-20 10:26:10.344542
85419,r,1,6677575016229258303,2023-01-20 10:47:07.484152
85419,b,1,6677575016229258303,2023-01-20 10:47:07.484152
85420,r,1,6677575016229258303,2023-01-20 11:08:04.154714
85420,b,1,6677575016229258303,2023-01-20 11:08:04.154714
85421,r,1,6677575016229258303,2023-01-20 11:29:00.940481
85421,b,1,6677575016229258303,2023-01-20 11:29:00.940481
85422,r,1,6677575016229258303,2023-01-20 11:49:57.658269
85422,b,1,6677575016229258303,2023-01-20 11:49:57.658269
85423,r,1,6677575016229258303,2023-01-20 12:10:54.547781
85423,b,1,6677575016229258303,2023-01-20 12:10:54.547781
85424,r,1,6677575016229258303,2023-01-20 12:31:51.512084
85424,b,1,6677575016229258303,2023-01-20 12:31:51.512084
85425,r,1,6677575016229258303,2023-01-20 12:52:48.725051
85425,b,1,6677575016229258303,2023-01-20 12:52:48.725051
85426,r,1,6677575016229258303,2023-01-20 13:13:45.33065
85426,b,1,6677575016229258303,2023-01-20 13:13:45.33065
85427,r,1,6677575016229258303,2023-01-20 13:34:42.45269
85427,b,1,6677575016229258303,2023-01-20 13:34:42.45269
85428,r,1,6677575016229258303,2023-01-20 13:55:39.056579
85428,b,1,6677575016229258303,2023-01-20 13:55:39.056579
85430,r,3,6677575016229258303,2023-01-20 16:00:14.449357
85430,b,3,6677575016229258303,2023-01-20 16:00:14.403227
85430,r,1,6677575016229258303,2023-01-20 16:00:20.57217
85430,b,1,6677575016229258303,2023-01-20 16:00:20.576079
85431,r,3,6677575016229258303,2023-01-20 16:01:10.155221
85431,b,3,6677575016229258303,2023-01-20 16:01:10.069481
85431,r,1,6677575016229258303,2023-01-20 16:01:16.33995
85431,b,1,6677575016229258303,2023-01-20 16:01:16.294885
85432,r,3,6677575016229258303,2023-01-20 16:02:05.86237
85432,b,3,6677575016229258303,2023-01-20 16:02:05.830856
85432,r,1,6677575016229258303,2023-01-20 16:02:12.013879
85432,b,1,6677575016229258303,2023-01-20 16:02:12.008901
85433,r,3,6677575016229258303,2023-01-20 16:03:03.074246
85433,b,3,6677575016229258303,2023-01-20 16:03:03.096581
85433,r,1,6677575016229258303,2023-01-20 16:03:09.27576
85433,b,1,6677575016229258303,2023-01-20 16:03:09.210927
85434,r,3,6677575016229258303,2023-01-20 16:06:28.687926
85434,b,3,6677575016229258303,2023-01-20 16:06:28.691864
85434,r,1,6677575016229258303,2023-01-20 16:06:34.84725
85434,b,1,6677575016229258303,2023-01-20 16:06:34.818115
85435,r,3,6677575016229258303,2023-01-20 16:09:54.500923
85435,b,3,6677575016229258303,2023-01-20 16:09:54.476101
85435,r,1,6677575016229258303,2023-01-20 16:10:00.634328
85435,b,1,6677575016229258303,2023-01-20 16:10:00.622946
85436,r,1,6677575016229258303,2023-01-20 18:54:32.051741
85436,b,1,6677575016229258303,2023-01-20 18:54:32.051741
85437,r,1,6677575016229258303,2023-01-20 19:06:50.591378
85437,b,1,6677575016229258303,2023-01-20 19:06:50.591378
85438,r,1,6677575016229258303,2023-01-20 19:27:46.972005
85438,b,1,6677575016229258303,2023-01-20 19:27:46.972005
85439,r,1,6677575016229258303,2023-01-20 19:48:43.200649
85439,b,1,6677575016229258303,2023-01-20 19:48:43.200649
85440,r,1,6677575016229258303,2023-01-20 20:09:39.564859
85440,b,1,6677575016229258303,2023-01-20 20:09:39.564859
85441,r,1,6677575016229258303,2023-01-20 20:48:43.49183
85441,b,1,6677575016229258303,2023-01-20 20:48:43.49183
85442,r,1,6677575016229258303,2023-01-21 00:21:48.927389
85442,b,1,6677575016229258303,2023-01-21 00:21:48.927389
85443,r,1,6677575016229258303,2023-01-21 00:48:16.098433
85443,b,1,6677575016229258303,2023-01-21 00:48:16.098433
85444,r,1,6677575016229258303,2023-01-21 01:09:12.552574
85444,b,1,6677575016229258303,2023-01-21 01:09:12.552574
85445,r,1,6677575016229258303,2023-01-21 01:30:08.630292
85445,b,1,6677575016229258303,2023-01-21 01:30:08.630292
85446,r,1,6677575016229258303,2023-01-21 01:51:04.961926
85446,b,1,6677575016229258303,2023-01-21 01:51:04.961926
85447,r,1,6677575016229258303,2023-01-21 02:21:27.148117
85447,b,1,6677575016229258303,2023-01-21 02:21:27.148117
85448,r,1,6677575016229258303,2023-01-21 02:42:23.547148
85448,b,1,6677575016229258303,2023-01-21 02:42:23.547148
85449,r,1,6677575016229258303,2023-01-21 03:03:19.700204
85449,b,1,6677575016229258303,2023-01-21 03:03:19.700204
85450,r,1,6677575016229258303,2023-01-21 03:24:15.922708
85450,b,1,6677575016229258303,2023-01-21 03:24:15.922708
85451,r,1,6677575016229258303,2023-01-21 03:45:11.884023
85451,b,1,6677575016229258303,2023-01-21 03:45:11.884023
85452,r,1,6677575016229258303,2023-01-21 04:06:08.471836
85452,b,1,6677575016229258303,2023-01-21 04:06:08.471836
85453,r,1,6677575016229258303,2023-01-21 04:27:04.504581
85453,b,1,6677575016229258303,2023-01-21 04:27:04.504581
85454,r,1,6677575016229258303,2023-01-21 04:48:00.505338
85454,b,1,6677575016229258303,2023-01-21 04:48:00.505338
85455,r,1,6677575016229258303,2023-01-21 05:08:56.769359
85455,b,1,6677575016229258303,2023-01-21 05:08:56.769359
85456,r,1,6677575016229258303,2023-01-21 05:29:53.057617
85456,b,1,6677575016229258303,2023-01-21 05:29:53.057617
85457,r,3,6677575016229258303,2023-01-21 08:00:15.252432
85457,b,3,6677575016229258303,2023-01-21 08:00:15.184751
85457,r,1,6677575016229258303,2023-01-21 08:00:21.386715
85457,b,1,6677575016229258303,2023-01-21 08:00:21.437656
85458,r,3,6677575016229258303,2023-01-21 08:01:10.956303
85458,b,3,6677575016229258303,2023-01-21 08:01:10.866313
85458,r,1,6677575016229258303,2023-01-21 08:01:17.059759
85458,b,1,6677575016229258303,2023-01-21 08:01:17.123793
85459,r,3,6677575016229258303,2023-01-21 08:02:06.661198
85459,b,3,6677575016229258303,2023-01-21 08:02:06.653768
85459,r,1,6677575016229258303,2023-01-21 08:02:12.833112
85459,b,1,6677575016229258303,2023-01-21 08:02:12.833827
85460,r,3,6677575016229258303,2023-01-21 08:03:03.363055
85460,b,3,6677575016229258303,2023-01-21 08:03:03.242975
85460,r,1,6677575016229258303,2023-01-21 08:03:09.497649
85460,b,1,6677575016229258303,2023-01-21 08:03:09.548019
85461,r,3,6677575016229258303,2023-01-21 08:06:29.156352
85461,b,3,6677575016229258303,2023-01-21 08:06:29.210388
85461,r,1,6677575016229258303,2023-01-21 08:06:35.329948
85461,b,1,6677575016229258303,2023-01-21 08:06:35.31101
85462,r,3,6677575016229258303,2023-01-21 08:09:55.035391
85462,b,3,6677575016229258303,2023-01-21 08:09:54.920106
85462,r,1,6677575016229258303,2023-01-21 08:10:01.245227
85462,b,1,6677575016229258303,2023-01-21 08:10:01.186162
85463,r,3,6677575016229258303,2023-01-21 10:00:14.68557
85463,b,3,6677575016229258303,2023-01-21 10:00:14.631101
85463,r,1,6677575016229258303,2023-01-21 10:00:20.869502
85463,b,1,6677575016229258303,2023-01-21 10:00:20.819299
85464,r,3,6677575016229258303,2023-01-21 10:01:10.39469
85464,b,3,6677575016229258303,2023-01-21 10:01:10.310844
85464,r,1,6677575016229258303,2023-01-21 10:01:16.529794
85464,b,1,6677575016229258303,2023-01-21 10:01:16.529051
85465,r,3,6677575016229258303,2023-01-21 10:02:06.008511
85465,b,3,6677575016229258303,2023-01-21 10:02:06.088907
85465,r,1,6677575016229258303,2023-01-21 10:02:12.197892
85465,b,1,6677575016229258303,2023-01-21 10:02:12.246722
85466,r,3,6677575016229258303,2023-01-21 10:03:02.607126
85466,b,3,6677575016229258303,2023-01-21 10:03:02.575209
85466,r,1,6677575016229258303,2023-01-21 10:03:08.86282
85466,b,1,6677575016229258303,2023-01-21 10:03:08.867209
85467,r,3,6677575016229258303,2023-01-21 10:06:28.39459
85467,b,3,6677575016229258303,2023-01-21 10:06:28.452303
85467,r,1,6677575016229258303,2023-01-21 10:06:34.599918
85467,b,1,6677575016229258303,2023-01-21 10:06:34.547469
85468,r,3,6677575016229258303,2023-01-21 10:09:54.02758
85468,b,3,6677575016229258303,2023-01-21 10:09:53.912076
85468,r,1,6677575016229258303,2023-01-21 10:10:00.134861
85468,b,1,6677575016229258303,2023-01-21 10:10:00.160104
85469,r,3,6677575016229258303,2023-01-21 12:00:18.99614
85469,b,3,6677575016229258303,2023-01-21 12:00:18.870338
85469,r,1,6677575016229258303,2023-01-21 12:00:25.206531
85469,b,1,6677575016229258303,2023-01-21 12:00:25.143232
85470,r,3,6677575016229258303,2023-01-21 12:01:14.605504
85470,b,3,6677575016229258303,2023-01-21 12:01:14.561769
85470,r,1,6677575016229258303,2023-01-21 12:01:20.784421
85470,b,1,6677575016229258303,2023-01-21 12:01:20.868422
85471,r,3,6677575016229258303,2023-01-21 12:02:10.406635
85471,b,3,6677575016229258303,2023-01-21 12:02:10.253912
85471,r,1,6677575016229258303,2023-01-21 12:02:16.561732
85471,b,1,6677575016229258303,2023-01-21 12:02:16.590955
85472,r,3,6677575016229258303,2023-01-21 12:03:07.504488
85472,b,3,6677575016229258303,2023-01-21 12:03:07.544718
85472,r,1,6677575016229258303,2023-01-21 12:03:13.629761
85472,b,1,6677575016229258303,2023-01-21 12:03:13.603705
85473,r,3,6677575016229258303,2023-01-21 12:06:33.101435
85473,b,3,6677575016229258303,2023-01-21 12:06:33.11418
85473,r,1,6677575016229258303,2023-01-21 12:06:39.276965
85473,b,1,6677575016229258303,2023-01-21 12:06:39.341887
85474,r,3,6677575016229258303,2023-01-21 12:09:58.587461
85474,b,3,6677575016229258303,2023-01-21 12:09:58.562873
85474,r,1,6677575016229258303,2023-01-21 12:10:04.8516
85474,b,1,6677575016229258303,2023-01-21 12:10:04.796701
85476,r,3,6677575016229258303,2023-01-21 14:00:16.006678
85476,b,3,6677575016229258303,2023-01-21 14:00:16.008374
85476,r,1,6677575016229258303,2023-01-21 14:00:22.168738
85476,b,1,6677575016229258303,2023-01-21 14:00:22.159576
85477,r,3,6677575016229258303,2023-01-21 14:03:41.797383
85477,b,3,6677575016229258303,2023-01-21 14:03:41.769267
85477,r,1,6677575016229258303,2023-01-21 14:03:48.018163
85477,b,1,6677575016229258303,2023-01-21 14:03:47.963664
85478,r,3,6677575016229258303,2023-01-21 14:07:07.49966
85478,b,3,6677575016229258303,2023-01-21 14:07:07.488612
85478,r,1,6677575016229258303,2023-01-21 14:07:13.705562
85478,b,1,6677575016229258303,2023-01-21 14:07:13.673788
85479,r,3,6677575016229258303,2023-01-21 16:00:14.715991
85479,b,3,6677575016229258303,2023-01-21 16:00:14.729156
85479,r,1,6677575016229258303,2023-01-21 16:00:20.997601
85479,b,1,6677575016229258303,2023-01-21 16:00:20.947849
85480,r,3,6677575016229258303,2023-01-21 16:01:10.212508
85480,b,3,6677575016229258303,2023-01-21 16:01:10.214948
85480,r,1,6677575016229258303,2023-01-21 16:01:16.359407
85480,b,1,6677575016229258303,2023-01-21 16:01:16.378178
85481,r,3,6677575016229258303,2023-01-21 16:02:05.945605
85481,b,3,6677575016229258303,2023-01-21 16:02:05.894809
85481,r,1,6677575016229258303,2023-01-21 16:02:12.136075
85481,b,1,6677575016229258303,2023-01-21 16:02:12.103391
85482,r,3,6677575016229258303,2023-01-21 16:03:02.308208
85482,b,3,6677575016229258303,2023-01-21 16:03:02.278551
85482,r,1,6677575016229258303,2023-01-21 16:03:08.508215
85482,b,1,6677575016229258303,2023-01-21 16:03:08.528399
85483,r,3,6677575016229258303,2023-01-21 16:06:28.181815
85483,b,3,6677575016229258303,2023-01-21 16:06:28.153634
85483,r,1,6677575016229258303,2023-01-21 16:06:34.387698
85483,b,1,6677575016229258303,2023-01-21 16:06:34.385177
85484,r,3,6677575016229258303,2023-01-21 16:09:53.854947
85484,b,3,6677575016229258303,2023-01-21 16:09:53.708676
85484,r,1,6677575016229258303,2023-01-21 16:10:00.027902
85484,b,1,6677575016229258303,2023-01-21 16:10:00.044991
85485,r,1,6677575016229258303,2023-01-21 18:55:49.546076
85485,b,1,6677575016229258303,2023-01-21 18:55:49.546076
85486,r,1,6677575016229258303,2023-01-21 19:16:45.920129
85486,b,1,6677575016229258303,2023-01-21 19:16:45.920129
85487,r,1,6677575016229258303,2023-01-21 19:37:42.188082
85487,b,1,6677575016229258303,2023-01-21 19:37:42.188082
85488,r,1,6677575016229258303,2023-01-21 19:58:38.591216
85488,b,1,6677575016229258303,2023-01-21 19:58:38.591216
85489,r,1,6677575016229258303,2023-01-21 20:19:34.777927
85489,b,1,6677575016229258303,2023-01-21 20:19:34.777927
85490,r,1,6677575016229258303,2023-01-21 20:24:03.52236
85490,b,1,6677575016229258303,2023-01-21 20:24:03.52236
85491,r,1,6677575016229258303,2023-01-21 20:49:19.054092
85491,b,1,6677575016229258303,2023-01-21 20:49:19.054092
85492,r,1,6677575016229258303,2023-01-22 00:19:46.391988
85492,b,1,6677575016229258303,2023-01-22 00:19:46.391988
85493,r,1,6677575016229258303,2023-01-22 00:44:41.01176
85493,b,1,6677575016229258303,2023-01-22 00:44:41.01176
85494,r,1,6677575016229258303,2023-01-22 01:05:37.068588
85494,b,1,6677575016229258303,2023-01-22 01:05:37.068588
85495,r,1,6677575016229258303,2023-01-22 01:26:33.490815
85495,b,1,6677575016229258303,2023-01-22 01:26:33.490815
85496,r,1,6677575016229258303,2023-01-22 01:47:29.54222
85496,b,1,6677575016229258303,2023-01-22 01:47:29.54222
85497,r,1,6677575016229258303,2023-01-22 02:08:25.753049
85497,b,1,6677575016229258303,2023-01-22 02:08:25.753049
85498,r,1,6677575016229258303,2023-01-22 02:29:21.720431
85498,b,1,6677575016229258303,2023-01-22 02:29:21.720431
85499,r,1,6677575016229258303,2023-01-22 02:50:18.107686
85499,b,1,6677575016229258303,2023-01-22 02:50:18.107686
85500,r,1,6677575016229258303,2023-01-22 03:11:14.63602
85500,b,1,6677575016229258303,2023-01-22 03:11:14.63602
85501,r,1,6677575016229258303,2023-01-22 03:32:11.145956
85501,b,1,6677575016229258303,2023-01-22 03:32:11.145956
85502,r,1,6677575016229258303,2023-01-22 03:53:07.155257
85502,b,1,6677575016229258303,2023-01-22 03:53:07.155257
85503,r,1,6677575016229258303,2023-01-22 04:14:03.417165
85503,b,1,6677575016229258303,2023-01-22 04:14:03.417165
85504,r,1,6677575016229258303,2023-01-22 04:34:59.342929
85504,b,1,6677575016229258303,2023-01-22 04:34:59.342929
85505,r,3,6677575016229258303,2023-01-22 08:00:14.903351
85505,b,3,6677575016229258303,2023-01-22 08:00:14.787136
85505,r,1,6677575016229258303,2023-01-22 08:00:21.040056
85505,b,1,6677575016229258303,2023-01-22 08:00:21.067981
85506,r,3,6677575016229258303,2023-01-22 08:01:10.424342
85506,b,3,6677575016229258303,2023-01-22 08:01:10.356682
85506,r,1,6677575016229258303,2023-01-22 08:01:16.641705
85506,b,1,6677575016229258303,2023-01-22 08:01:16.591159
85507,r,3,6677575016229258303,2023-01-22 08:02:06.536002
85507,b,3,6677575016229258303,2023-01-22 08:02:06.62422
85507,r,1,6677575016229258303,2023-01-22 08:02:12.785152
85507,b,1,6677575016229258303,2023-01-22 08:02:12.833907
85508,r,3,6677575016229258303,2023-01-22 08:03:03.443861
85508,b,3,6677575016229258303,2023-01-22 08:03:03.391184
85508,r,1,6677575016229258303,2023-01-22 08:03:09.552088
85508,b,1,6677575016229258303,2023-01-22 08:03:09.626267
85509,r,3,6677575016229258303,2023-01-22 08:06:28.965029
85509,b,3,6677575016229258303,2023-01-22 08:06:28.995819
85509,r,1,6677575016229258303,2023-01-22 08:06:35.210319
85509,b,1,6677575016229258303,2023-01-22 08:06:35.158457
85510,r,3,6677575016229258303,2023-01-22 08:09:54.500607
85510,b,3,6677575016229258303,2023-01-22 08:09:54.532353
85510,r,1,6677575016229258303,2023-01-22 08:10:00.617034
85510,b,1,6677575016229258303,2023-01-22 08:10:00.614258
85511,r,3,6677575016229258303,2023-01-22 10:00:14.838645
85511,b,3,6677575016229258303,2023-01-22 10:00:14.915453
85511,r,1,6677575016229258303,2023-01-22 10:00:21.044569
85511,b,1,6677575016229258303,2023-01-22 10:00:21.031696
85512,r,3,6677575016229258303,2023-01-22 10:01:10.343084
85512,b,3,6677575016229258303,2023-01-22 10:01:10.387486
85512,r,1,6677575016229258303,2023-01-22 10:01:16.511566
85512,b,1,6677575016229258303,2023-01-22 10:01:16.561714
85513,r,3,6677575016229258303,2023-01-22 10:02:05.949411
85513,b,3,6677575016229258303,2023-01-22 10:02:05.997555
85513,r,1,6677575016229258303,2023-01-22 10:02:12.073512
85513,b,1,6677575016229258303,2023-01-22 10:02:12.052429
85514,r,3,6677575016229258303,2023-01-22 10:03:02.456526
85514,b,3,6677575016229258303,2023-01-22 10:03:02.447932
85514,r,1,6677575016229258303,2023-01-22 10:03:08.636238
85514,b,1,6677575016229258303,2023-01-22 10:03:08.66581
85515,r,3,6677575016229258303,2023-01-22 10:06:27.8165
85515,b,3,6677575016229258303,2023-01-22 10:06:27.791422
85515,r,1,6677575016229258303,2023-01-22 10:06:34.080619
85515,b,1,6677575016229258303,2023-01-22 10:06:34.062964
85516,r,3,6677575016229258303,2023-01-22 10:09:53.852838
85516,b,3,6677575016229258303,2023-01-22 10:09:53.824582
85516,r,1,6677575016229258303,2023-01-22 10:10:00.028346
85516,b,1,6677575016229258303,2023-01-22 10:09:59.974742
85517,r,3,6677575016229258303,2023-01-22 12:00:15.086825
85517,b,3,6677575016229258303,2023-01-22 12:00:15.145361
85517,r,1,6677575016229258303,2023-01-22 12:00:21.267471
85517,b,1,6677575016229258303,2023-01-22 12:00:21.331473
85518,r,3,6677575016229258303,2023-01-22 12:01:10.5846
85518,b,3,6677575016229258303,2023-01-22 12:01:10.522051
85518,r,1,6677575016229258303,2023-01-22 12:01:16.73105
85518,b,1,6677575016229258303,2023-01-22 12:01:16.781537
85519,r,3,6677575016229258303,2023-01-22 12:02:06.277524
85519,b,3,6677575016229258303,2023-01-22 12:02:06.329365
85519,r,1,6677575016229258303,2023-01-22 12:02:12.393725
85519,b,1,6677575016229258303,2023-01-22 12:02:12.45406
85520,r,3,6677575016229258303,2023-01-22 12:03:03.169613
85520,b,3,6677575016229258303,2023-01-22 12:03:03.17513
85520,r,1,6677575016229258303,2023-01-22 12:03:09.348428
85520,b,1,6677575016229258303,2023-01-22 12:03:09.346
85521,r,3,6677575016229258303,2023-01-22 12:06:28.752365
85521,b,3,6677575016229258303,2023-01-22 12:06:28.778597
85521,r,1,6677575016229258303,2023-01-22 12:06:34.842889
85521,b,1,6677575016229258303,2023-01-22 12:06:34.910689
85522,r,3,6677575016229258303,2023-01-22 12:09:54.262626
85522,b,3,6677575016229258303,2023-01-22 12:09:54.275444
85522,r,1,6677575016229258303,2023-01-22 12:10:00.432485
85522,b,1,6677575016229258303,2023-01-22 12:10:00.382219
85523,r,3,6677575016229258303,2023-01-22 14:00:15.118358
85523,b,3,6677575016229258303,2023-01-22 14:00:15.16962
85523,r,1,6677575016229258303,2023-01-22 14:00:21.324937
85523,b,1,6677575016229258303,2023-01-22 14:00:21.353079
85524,r,3,6677575016229258303,2023-01-22 14:01:10.623918
85524,b,3,6677575016229258303,2023-01-22 14:01:10.704573
85524,r,1,6677575016229258303,2023-01-22 14:01:16.797777
85524,b,1,6677575016229258303,2023-01-22 14:01:16.866885
85525,r,3,6677575016229258303,2023-01-22 14:02:06.328703
85525,b,3,6677575016229258303,2023-01-22 14:02:06.37147
85525,r,1,6677575016229258303,2023-01-22 14:02:12.469101
85525,b,1,6677575016229258303,2023-01-22 14:02:12.517666
85526,r,3,6677575016229258303,2023-01-22 14:03:03.12439
85526,b,3,6677575016229258303,2023-01-22 14:03:03.138395
85526,r,1,6677575016229258303,2023-01-22 14:03:09.228179
85526,b,1,6677575016229258303,2023-01-22 14:03:09.291621
85527,r,3,6677575016229258303,2023-01-22 14:06:28.704523
85527,b,3,6677575016229258303,2023-01-22 14:06:28.72935
85527,r,1,6677575016229258303,2023-01-22 14:06:34.956658
85527,b,1,6677575016229258303,2023-01-22 14:06:34.895932
85528,r,3,6677575016229258303,2023-01-22 14:09:54.392375
85528,b,3,6677575016229258303,2023-01-22 14:09:54.339234
85528,r,1,6677575016229258303,2023-01-22 14:10:00.604197
85528,b,1,6677575016229258303,2023-01-22 14:10:00.570674
85529,r,3,6677575016229258303,2023-01-22 16:00:14.673759
85529,b,3,6677575016229258303,2023-01-22 16:00:14.581071
85529,r,1,6677575016229258303,2023-01-22 16:00:20.86571
85529,b,1,6677575016229258303,2023-01-22 16:00:20.815077
85530,r,3,6677575016229258303,2023-01-22 16:01:10.069083
85530,b,3,6677575016229258303,2023-01-22 16:01:10.066283
85530,r,1,6677575016229258303,2023-01-22 16:01:16.311178
85530,b,1,6677575016229258303,2023-01-22 16:01:16.361634
85531,r,3,6677575016229258303,2023-01-22 16:02:06.166397
85531,b,3,6677575016229258303,2023-01-22 16:02:06.043388
85531,r,1,6677575016229258303,2023-01-22 16:02:12.292592
85531,b,1,6677575016229258303,2023-01-22 16:02:12.338685
85532,r,3,6677575016229258303,2023-01-22 16:03:03.064495
85532,b,3,6677575016229258303,2023-01-22 16:03:03.118135
85532,r,1,6677575016229258303,2023-01-22 16:03:09.268064
85532,b,1,6677575016229258303,2023-01-22 16:03:09.24402
85533,r,3,6677575016229258303,2023-01-22 16:06:28.766312
85533,b,3,6677575016229258303,2023-01-22 16:06:28.863829
85533,r,1,6677575016229258303,2023-01-22 16:06:34.932583
85533,b,1,6677575016229258303,2023-01-22 16:06:34.936471
85534,r,3,6677575016229258303,2023-01-22 16:09:54.165946
85534,b,3,6677575016229258303,2023-01-22 16:09:54.175066
85534,r,1,6677575016229258303,2023-01-22 16:10:00.395137
85534,b,1,6677575016229258303,2023-01-22 16:10:00.349999
85535,r,1,6677575016229258303,2023-01-22 19:01:47.313503
85535,b,1,6677575016229258303,2023-01-22 19:01:47.313503
85536,r,1,6677575016229258303,2023-01-22 19:22:43.674214
85536,b,1,6677575016229258303,2023-01-22 19:22:43.674214
85537,r,1,6677575016229258303,2023-01-22 19:43:39.522903
85537,b,1,6677575016229258303,2023-01-22 19:43:39.522903
85538,r,1,6677575016229258303,2023-01-22 20:04:35.764491
85538,b,1,6677575016229258303,2023-01-22 20:04:35.764491
85539,r,1,6677575016229258303,2023-01-22 20:25:31.819509
85539,b,1,6677575016229258303,2023-01-22 20:25:31.819509
85540,r,1,6677575016229258303,2023-01-22 20:46:28.655363
85540,b,1,6677575016229258303,2023-01-22 20:46:28.655363
85541,r,1,6677575016229258303,2023-01-22 21:07:25.063502
85541,b,1,6677575016229258303,2023-01-22 21:07:25.063502
85542,r,1,6677575016229258303,2023-01-22 21:28:30.120742
85542,b,1,6677575016229258303,2023-01-22 21:28:30.120742
85543,r,1,6677575016229258303,2023-01-22 21:49:26.547048
85543,b,1,6677575016229258303,2023-01-22 21:49:26.547048
85544,r,1,6677575016229258303,2023-01-22 22:10:23.091494
85544,b,1,6677575016229258303,2023-01-22 22:10:23.091494
85545,r,1,6677575016229258303,2023-01-22 22:31:19.603004
85545,b,1,6677575016229258303,2023-01-22 22:31:19.603004
85546,r,1,6677575016229258303,2023-01-22 22:52:15.572263
85546,b,1,6677575016229258303,2023-01-22 22:52:15.572263
85548,r,1,6677575016229258303,2023-01-22 23:17:29.510917
85548,b,1,6677575016229258303,2023-01-22 23:17:29.510917
