visit,taiObs,dataType,scale,rate
44133,2022-09-09T04:11:14.273,COMPARISON,4.9,3.036
44866,2022-09-09T17:02:04.098,FLAT,27.8,27.683
44730,2022-09-09T14:38:42.082,FLAT,53.8,53.546
44276,2022-09-09T06:41:36.208,COMPARISON,6.4,2.41
44796,2022-09-09T16:01:31.022,FLAT,28.2,28.065
44588,2022-09-09T11:24:26.599,FLAT,5.9,2.936
43374,2022-09-08T01:28:48.846,COMPARISON,3.0,1.679
42190,2022-09-02T16:39:19.276,DARK,351.7,1.172
44933,2022-09-09T19:04:42.099,DARK,648.4,2.161
42871,2022-09-06T09:11:02.040,FLAT,6.5,2.161
43446,2022-09-08T02:34:20.929,COMPARISON,15.4,1.786
44205,2022-09-09T05:35:11.902,COMPARISON,7.6,2.735
43231,2022-09-07T22:44:40.063,COMPARISON,5.1,1.913
44661,2022-09-09T13:38:41.939,FLAT,53.5,53.237
43590,2022-09-08T14:27:25.028,COMPARISON,521.5,1.738
42943,2022-09-06T10:14:54.986,FLAT,7.2,2.384
44062,2022-09-09T02:51:59.833,COMPARISON,10.3,2.207
43303,2022-09-08T00:05:50.397,COMPARISON,5.0,1.883
44867,2022-09-09T17:02:57.594,FLAT,28.4,28.222
39775,2022-05-25T10:24:09.426,COMPARISON,15.8,3.957
44134,2022-09-09T04:12:06.757,COMPARISON,4.9,2.984
44731,2022-09-09T14:39:36.667,FLAT,54.0,53.779
44797,2022-09-09T16:02:21.914,FLAT,27.8,27.629
44277,2022-09-09T06:42:29.393,COMPARISON,6.4,2.429
44589,2022-09-09T11:25:17.786,FLAT,6.0,2.972
43375,2022-09-08T01:29:41.435,COMPARISON,2.7,1.672
44934,2022-09-09T19:10:31.911,DARK,648.2,2.161
42191,2022-09-02T16:45:09.256,DARK,363.6,1.212
42872,2022-09-06T09:11:54.227,FLAT,6.5,2.166
44662,2022-09-09T13:39:32.622,FLAT,53.7,53.384
43447,2022-09-08T02:35:20.304,COMPARISON,15.2,1.76
44206,2022-09-09T05:36:05.390,COMPARISON,7.6,2.898
43232,2022-09-07T22:45:33.543,COMPARISON,5.1,1.937
43591,2022-09-08T14:36:58.110,COMPARISON,3.5,1.766
42944,2022-09-06T10:15:47.181,FLAT,7.1,2.374
44063,2022-09-09T02:52:55.226,COMPARISON,10.3,2.207
43304,2022-09-08T00:06:43.570,COMPARISON,4.9,1.847
44868,2022-09-09T17:03:48.397,FLAT,28.6,28.419
44732,2022-09-09T14:40:30.060,FLAT,53.9,53.637
44798,2022-09-09T16:03:15.504,FLAT,28.2,28.077
39776,2022-05-25T10:25:08.899,COMPARISON,16.0,3.984
44135,2022-09-09T04:12:59.230,COMPARISON,4.9,2.976
44278,2022-09-09T06:43:22.872,COMPARISON,6.5,2.443
44590,2022-09-09T11:26:11.672,FLAT,5.7,2.83
43376,2022-09-08T01:30:33.630,COMPARISON,2.9,1.82
44935,2022-09-09T19:16:22.079,DARK,673.6,2.245
42192,2022-09-02T16:50:59.341,DARK,371.6,1.239
44663,2022-09-09T13:40:25.208,FLAT,53.8,53.488
42873,2022-09-06T09:12:46.518,FLAT,6.3,2.104
43448,2022-09-08T02:36:19.587,COMPARISON,15.3,1.771
44207,2022-09-09T05:36:58.672,COMPARISON,7.9,2.967
43233,2022-09-07T22:46:29.519,COMPARISON,5.1,1.934
43592,2022-09-08T14:43:35.168,COMPARISON,971.5,1.943
42945,2022-09-06T10:16:39.483,FLAT,7.0,2.342
44064,2022-09-09T02:53:50.512,COMPARISON,10.0,2.158
44733,2022-09-09T14:41:23.548,FLAT,53.9,53.592
43305,2022-09-08T00:07:39.531,COMPARISON,5.0,1.848
44869,2022-09-09T17:04:39.291,FLAT,28.2,28.051
44799,2022-09-09T16:04:06.493,FLAT,27.8,27.67
39777,2022-05-25T10:26:08.465,COMPARISON,15.9,3.967
44136,2022-09-09T04:13:51.412,COMPARISON,5.0,3.07
44279,2022-09-09T06:44:16.058,COMPARISON,6.7,2.485
44591,2022-09-09T11:27:03.060,FLAT,5.8,2.873
43377,2022-09-08T01:31:28.428,COMPARISON,3.0,1.836
44664,2022-09-09T13:41:18.493,FLAT,53.5,53.222
44936,2022-09-09T19:22:11.988,DARK,636.5,2.122
42874,2022-09-06T09:13:41.505,FLAT,6.4,2.122
43449,2022-09-08T02:37:21.674,COMPARISON,15.2,1.757
44208,2022-09-09T05:37:51.953,COMPARISON,7.5,2.839
43234,2022-09-07T22:47:22.688,COMPARISON,5.1,1.929
44734,2022-09-09T14:42:17.036,FLAT,54.2,53.957
43993,2022-09-09T01:49:24.490,COMPARISON,4.6,2.754
42946,2022-09-06T10:17:34.470,FLAT,7.0,2.337
44870,2022-09-09T17:05:32.779,FLAT,28.4,28.21
44800,2022-09-09T16:04:57.286,FLAT,27.9,27.707
43306,2022-09-08T00:08:33.003,COMPARISON,4.7,1.788
44065,2022-09-09T02:55:19.591,COMPARISON,88.0,2.166
39778,2022-05-25T10:27:07.928,COMPARISON,16.4,4.094
44137,2022-09-09T04:15:25.482,COMPARISON,136.4,2.692
44280,2022-09-09T06:45:09.340,COMPARISON,6.3,2.397
44592,2022-09-09T11:27:54.342,FLAT,5.7,2.844
44665,2022-09-09T13:42:09.278,FLAT,53.3,53.075
43378,2022-09-08T01:32:20.625,COMPARISON,2.9,1.784
44937,2022-09-09T19:28:02.490,DARK,569.1,1.897
42875,2022-09-06T09:14:33.788,FLAT,6.6,2.209
44209,2022-09-09T05:39:01.834,COMPARISON,4.6,2.843
43450,2022-09-08T02:38:21.057,COMPARISON,14.5,1.674
43235,2022-09-07T22:48:15.959,COMPARISON,5.1,1.946
44735,2022-09-09T14:43:07.830,FLAT,54.1,53.831
44801,2022-09-09T16:05:50.774,FLAT,27.8,27.7
44871,2022-09-09T17:06:23.666,FLAT,28.1,27.924
43994,2022-09-09T01:50:16.970,COMPARISON,4.5,2.721
42947,2022-09-06T10:18:26.660,FLAT,7.1,2.367
43307,2022-09-08T00:09:26.276,COMPARISON,5.2,1.985
44066,2022-09-09T02:56:50.962,COMPARISON,85.5,2.104
39779,2022-05-25T10:28:07.489,COMPARISON,15.9,3.967
44138,2022-09-09T04:17:06.828,COMPARISON,131.5,2.596
44521,2022-09-09T10:26:06.772,FLAT,6.9,3.461
44593,2022-09-09T11:28:48.317,FLAT,5.7,2.831
44666,2022-09-09T13:43:00.070,FLAT,53.6,53.315
43379,2022-09-08T01:33:12.927,COMPARISON,2.9,1.783
44938,2022-09-09T19:33:52.378,DARK,600.7,2.002
42876,2022-09-06T09:15:26.372,FLAT,6.5,2.151
44736,2022-09-09T14:44:01.124,FLAT,54.5,54.275
44210,2022-09-09T05:39:54.211,COMPARISON,4.8,2.82
44802,2022-09-09T16:06:41.471,FLAT,28.1,27.93
44872,2022-09-09T17:07:14.551,FLAT,28.3,28.147
43451,2022-09-08T02:39:20.535,COMPARISON,14.4,1.672
43236,2022-09-07T22:49:09.244,COMPARISON,5.2,1.959
43995,2022-09-09T01:51:09.360,COMPARISON,4.5,2.737
42948,2022-09-06T10:19:19.040,FLAT,7.0,2.321
43308,2022-09-08T00:10:19.550,COMPARISON,5.3,1.998
44067,2022-09-09T02:58:22.318,COMPARISON,87.2,2.145
39780,2022-05-25T10:29:07.047,COMPARISON,15.9,3.962
44139,2022-09-09T04:18:48.077,COMPARISON,109.9,2.17
44594,2022-09-09T11:29:39.792,FLAT,5.6,2.817
44522,2022-09-09T10:26:58.157,FLAT,7.0,3.485
44667,2022-09-09T13:43:53.456,FLAT,53.5,53.258
43380,2022-09-08T01:34:05.435,COMPARISON,2.9,1.766
44939,2022-09-09T19:39:42.249,DARK,592.2,1.974
44737,2022-09-09T14:44:52.823,FLAT,54.0,53.701
44803,2022-09-09T16:07:32.466,FLAT,28.2,28.061
42877,2022-09-06T09:16:21.254,FLAT,6.4,2.144
44873,2022-09-09T17:08:09.637,FLAT,28.1,28.002
44211,2022-09-09T05:40:46.496,COMPARISON,4.8,2.838
43452,2022-09-08T02:40:19.912,COMPARISON,14.9,1.72
43237,2022-09-07T22:50:02.520,COMPARISON,4.8,1.837
42949,2022-09-06T10:20:13.820,FLAT,7.1,2.371
43996,2022-09-09T01:52:01.642,COMPARISON,4.3,2.5
43309,2022-09-08T00:11:12.920,COMPARISON,5.3,2.01
44068,2022-09-09T02:59:53.586,COMPARISON,86.6,2.127
39781,2022-05-25T10:30:09.321,COMPARISON,16.4,4.084
44140,2022-09-09T04:20:29.424,COMPARISON,114.0,2.246
44668,2022-09-09T13:44:48.441,FLAT,53.4,53.103
44595,2022-09-09T11:30:31.075,FLAT,5.8,2.892
44523,2022-09-09T10:27:49.443,FLAT,6.9,3.455
44738,2022-09-09T14:45:43.522,FLAT,54.1,53.823
43381,2022-09-08T01:34:57.740,COMPARISON,2.9,1.78
44804,2022-09-09T16:08:26.054,FLAT,27.9,27.727
44940,2022-09-09T19:45:32.014,DARK,617.3,2.058
44874,2022-09-09T17:09:00.421,FLAT,28.1,27.973
42878,2022-09-06T09:17:13.637,FLAT,6.4,2.128
44212,2022-09-09T05:41:38.875,COMPARISON,4.8,2.917
43238,2022-09-07T22:50:55.793,COMPARISON,4.8,1.791
43453,2022-09-08T02:41:19.184,COMPARISON,14.9,1.718
43997,2022-09-09T01:52:54.218,COMPARISON,4.4,2.716
42950,2022-09-06T10:21:06.007,FLAT,7.0,2.328
43310,2022-09-08T00:12:06.290,COMPARISON,4.9,1.869
44069,2022-09-09T03:01:24.952,COMPARISON,85.9,2.112
44669,2022-09-09T13:45:39.224,FLAT,53.5,53.253
39782,2022-05-25T10:31:08.961,COMPARISON,16.4,4.102
44141,2022-09-09T04:22:10.877,COMPARISON,120.1,2.371
44596,2022-09-09T11:31:24.954,FLAT,5.7,2.837
44524,2022-09-09T10:28:43.726,FLAT,6.8,3.414
44739,2022-09-09T14:46:36.723,FLAT,54.3,54.061
44805,2022-09-09T16:09:16.841,FLAT,28.1,27.915
43382,2022-09-08T01:35:50.039,COMPARISON,2.9,1.773
44875,2022-09-09T17:09:51.112,FLAT,28.2,28.02
44941,2022-09-09T19:51:22.036,DARK,642.9,2.143
42879,2022-09-06T09:18:06.127,FLAT,6.5,2.163
44213,2022-09-09T05:42:31.259,COMPARISON,4.5,2.701
43239,2022-09-07T22:51:51.661,COMPARISON,4.9,1.836
43454,2022-09-08T02:42:18.361,COMPARISON,15.0,1.736
43998,2022-09-09T01:53:46.696,COMPARISON,4.4,2.692
42951,2022-09-06T10:21:58.305,FLAT,7.1,2.373
43311,2022-09-08T00:13:02.454,COMPARISON,4.9,1.839
44670,2022-09-09T13:46:32.510,FLAT,53.8,53.524
44070,2022-09-09T03:02:56.220,COMPARISON,85.8,2.112
39783,2022-05-25T10:32:08.524,COMPARISON,15.9,3.967
44142,2022-09-09T04:23:52.215,COMPARISON,123.8,2.444
44597,2022-09-09T11:32:16.441,FLAT,5.6,2.779
44525,2022-09-09T10:29:35.112,FLAT,7.0,3.51
44740,2022-09-09T14:47:29.719,FLAT,54.4,54.146
44876,2022-09-09T17:10:46.502,FLAT,28.0,27.909
44806,2022-09-09T16:10:08.524,FLAT,27.9,27.72
43383,2022-09-08T01:36:45.030,COMPARISON,2.8,1.734
42880,2022-09-06T09:19:01.121,FLAT,6.4,2.138
43240,2022-09-07T22:52:45.037,COMPARISON,5.0,1.899
44214,2022-09-09T05:43:23.538,COMPARISON,4.4,2.67
43455,2022-09-08T02:43:20.346,COMPARISON,14.8,1.711
43999,2022-09-09T01:54:41.874,COMPARISON,4.3,2.666
44671,2022-09-09T13:47:23.299,FLAT,53.8,53.492
42952,2022-09-06T10:22:53.391,FLAT,7.0,2.346
43312,2022-09-08T00:13:55.924,COMPARISON,5.0,1.854
44071,2022-09-09T03:04:30.202,COMPARISON,84.9,2.09
39784,2022-05-25T10:33:08.084,COMPARISON,15.8,3.949
44143,2022-09-09T04:25:36.168,COMPARISON,123.9,2.447
44741,2022-09-09T14:48:20.614,FLAT,54.4,54.161
44598,2022-09-09T11:33:07.734,FLAT,5.7,2.863
44526,2022-09-09T10:30:26.493,FLAT,6.9,3.43
44877,2022-09-09T17:11:37.193,FLAT,28.1,27.945
44807,2022-09-09T16:11:01.903,FLAT,28.3,28.149
43384,2022-09-08T01:37:37.321,COMPARISON,2.8,1.705
43024,2022-09-06T18:19:02.355,DARK,429.2,1.431
42881,2022-09-06T09:19:53.417,FLAT,6.4,2.13
43241,2022-09-07T22:53:38.515,COMPARISON,4.8,1.818
44215,2022-09-09T05:44:18.508,COMPARISON,4.4,2.663
44672,2022-09-09T13:48:16.689,FLAT,53.4,53.139
43456,2022-09-08T02:44:19.628,COMPARISON,14.6,1.695
44000,2022-09-09T01:55:34.056,COMPARISON,4.4,2.677
42953,2022-09-06T10:23:45.671,FLAT,7.0,2.338
43313,2022-09-08T00:14:49.190,COMPARISON,5.0,1.897
44072,2022-09-09T03:06:01.374,COMPARISON,83.7,2.06
44742,2022-09-09T14:49:17.207,FLAT,54.3,54.041
39785,2022-05-25T10:34:07.647,COMPARISON,15.7,3.933
44599,2022-09-09T11:34:01.916,FLAT,5.9,2.951
44144,2022-09-09T04:27:17.519,COMPARISON,125.2,2.472
44527,2022-09-09T10:31:20.377,FLAT,6.7,3.343
44878,2022-09-09T17:12:28.086,FLAT,28.2,28.034
44808,2022-09-09T16:11:52.884,FLAT,27.7,27.53
43385,2022-09-08T01:38:29.505,COMPARISON,2.8,1.734
43025,2022-09-06T18:24:52.158,DARK,440.5,1.468
42882,2022-09-06T09:20:45.703,FLAT,6.5,2.178
44673,2022-09-09T13:49:26.283,FLAT,53.6,53.325
44216,2022-09-09T05:45:10.981,COMPARISON,4.6,2.818
43242,2022-09-07T22:54:31.897,COMPARISON,4.8,1.806
43457,2022-09-08T02:45:19.207,COMPARISON,15.2,1.735
42954,2022-09-06T10:24:37.960,FLAT,6.9,2.297
44001,2022-09-09T01:56:26.245,COMPARISON,4.4,2.679
43314,2022-09-08T00:15:43.151,COMPARISON,5.1,1.871
44743,2022-09-09T14:50:08.003,FLAT,54.1,53.826
44073,2022-09-09T03:07:32.540,COMPARISON,84.2,2.071
44879,2022-09-09T17:13:21.588,FLAT,28.2,28.019
39786,2022-05-25T10:35:07.206,COMPARISON,16.3,4.069
44809,2022-09-09T16:12:43.665,FLAT,27.9,27.729
44600,2022-09-09T11:34:53.302,FLAT,5.5,2.768
44145,2022-09-09T04:28:58.865,COMPARISON,129.1,2.549
44528,2022-09-09T10:32:11.663,FLAT,6.8,3.405
43386,2022-09-08T01:39:21.788,COMPARISON,2.9,1.74
43026,2022-09-06T18:30:41.901,DARK,459.2,1.531
42883,2022-09-06T09:21:40.486,FLAT,6.5,2.175
44674,2022-09-09T13:50:16.985,FLAT,54.0,53.643
44217,2022-09-09T05:46:03.152,COMPARISON,4.7,2.848
43243,2022-09-07T22:55:25.181,COMPARISON,5.0,1.903
42955,2022-09-06T10:25:32.848,FLAT,6.9,2.281
43458,2022-09-08T02:46:18.488,COMPARISON,14.5,1.675
44002,2022-09-09T01:57:18.626,COMPARISON,4.3,2.642
44744,2022-09-09T14:50:58.799,FLAT,54.1,53.803
43315,2022-09-08T00:16:36.521,COMPARISON,4.9,1.853
44074,2022-09-09T03:09:03.710,COMPARISON,85.1,2.093
44880,2022-09-09T17:14:12.590,FLAT,28.3,28.192
44810,2022-09-09T16:13:37.254,FLAT,27.7,27.59
39787,2022-05-25T10:36:09.554,COMPARISON,17.6,4.391
44601,2022-09-09T11:35:44.782,FLAT,5.6,2.774
44146,2022-09-09T04:30:40.102,COMPARISON,127.5,2.516
44529,2022-09-09T10:33:02.952,FLAT,7.2,3.59
43387,2022-09-08T01:40:14.075,COMPARISON,2.9,1.779
43027,2022-09-06T18:36:31.723,DARK,446.1,1.487
44675,2022-09-09T13:51:07.779,FLAT,53.5,53.209
42884,2022-09-06T09:22:32.765,FLAT,6.5,2.161
44218,2022-09-09T05:46:55.525,COMPARISON,4.9,2.848
43244,2022-09-07T22:56:18.364,COMPARISON,5.2,1.953
44745,2022-09-09T14:51:51.995,FLAT,54.0,53.781
42956,2022-09-06T10:26:25.041,FLAT,6.8,2.263
43459,2022-09-08T02:47:17.763,COMPARISON,14.7,1.706
44003,2022-09-09T01:58:10.804,COMPARISON,4.3,2.652
44881,2022-09-09T17:15:03.392,FLAT,28.0,27.851
43316,2022-09-08T00:17:29.787,COMPARISON,4.9,1.861
44811,2022-09-09T16:14:28.143,FLAT,27.8,27.637
44075,2022-09-09T03:10:34.881,COMPARISON,93.1,2.291
39788,2022-05-25T10:37:09.206,COMPARISON,17.4,4.356
44602,2022-09-09T11:36:38.864,FLAT,5.7,2.837
44530,2022-09-09T10:33:56.944,FLAT,7.0,3.515
44147,2022-09-09T04:32:21.642,COMPARISON,126.3,2.49
43388,2022-09-08T01:41:06.251,COMPARISON,2.9,1.709
44676,2022-09-09T13:52:01.074,FLAT,53.6,53.379
43028,2022-09-06T18:42:21.822,DARK,387.8,1.293
42885,2022-09-06T09:23:25.041,FLAT,6.4,2.115
44746,2022-09-09T14:52:44.994,FLAT,54.5,54.2
44219,2022-09-09T05:47:47.997,COMPARISON,4.6,2.754
43245,2022-09-07T22:57:28.240,COMPARISON,8.6,1.848
42957,2022-09-06T10:27:17.430,FLAT,6.8,2.267
44882,2022-09-09T17:15:58.088,FLAT,27.9,27.805
44004,2022-09-09T01:59:03.082,COMPARISON,4.2,2.583
43460,2022-09-08T02:48:16.944,COMPARISON,14.5,1.677
44812,2022-09-09T16:15:18.938,FLAT,27.7,27.577
43317,2022-09-08T00:18:38.344,COMPARISON,3.3,2.009
44076,2022-09-09T03:12:06.356,COMPARISON,91.3,2.248
39789,2022-05-25T10:38:08.762,COMPARISON,17.4,4.34
44603,2022-09-09T11:37:30.142,FLAT,5.9,2.949
44531,2022-09-09T10:34:48.434,FLAT,7.0,3.502
44148,2022-09-09T04:34:03.082,COMPARISON,126.2,2.49
44677,2022-09-09T13:52:51.867,FLAT,53.9,53.586
43389,2022-09-08T01:42:14.525,COMPARISON,4.5,1.68
43029,2022-09-06T18:48:11.525,DARK,411.6,1.372
42886,2022-09-06T09:24:19.912,FLAT,6.5,2.174
44747,2022-09-09T14:53:35.884,FLAT,54.2,53.955
44220,2022-09-09T05:48:40.371,COMPARISON,4.6,2.845
44883,2022-09-09T17:16:48.880,FLAT,28.3,28.154
43246,2022-09-07T22:58:23.616,COMPARISON,8.6,1.858
42958,2022-09-06T10:28:12.409,FLAT,6.9,2.3
44813,2022-09-09T16:16:12.438,FLAT,27.7,27.57
43461,2022-09-08T02:49:31.798,COMPARISON,4.3,1.623
44005,2022-09-09T01:59:58.157,COMPARISON,4.3,2.646
43318,2022-09-08T00:19:30.919,COMPARISON,3.2,1.974
44077,2022-09-09T03:13:40.317,COMPARISON,94.3,2.32
39790,2022-05-25T10:39:08.315,COMPARISON,17.6,4.397
44604,2022-09-09T11:38:21.518,FLAT,5.9,2.967
44532,2022-09-09T10:35:39.719,FLAT,7.0,3.473
44149,2022-09-09T04:35:47.129,COMPARISON,123.8,2.445
44678,2022-09-09T13:53:42.961,FLAT,53.5,53.266
43390,2022-09-08T01:43:07.807,COMPARISON,4.5,1.728
42887,2022-09-06T09:25:12.187,FLAT,6.8,2.251
43030,2022-09-06T18:54:01.501,DARK,415.7,1.386
44748,2022-09-09T14:54:29.174,FLAT,54.6,54.328
44884,2022-09-09T17:17:39.972,FLAT,28.2,28.084
44221,2022-09-09T05:49:35.347,COMPARISON,4.6,2.817
44814,2022-09-09T16:17:03.230,FLAT,28.1,27.963
42959,2022-09-06T10:29:04.699,FLAT,6.9,2.286
43247,2022-09-07T22:59:18.797,COMPARISON,8.7,1.881
43462,2022-09-08T02:50:25.173,COMPARISON,4.5,1.714
44006,2022-09-09T02:00:50.534,COMPARISON,4.3,2.615
43319,2022-09-08T00:20:23.294,COMPARISON,3.1,1.909
44078,2022-09-09T03:15:11.889,COMPARISON,90.9,2.236
39791,2022-05-25T10:40:07.969,COMPARISON,17.1,4.274
44679,2022-09-09T13:54:36.500,FLAT,53.6,53.318
44605,2022-09-09T11:39:15.496,FLAT,5.8,2.88
44533,2022-09-09T10:36:33.894,FLAT,7.0,3.5
44150,2022-09-09T04:37:28.479,COMPARISON,123.6,2.44
43391,2022-09-08T01:44:01.183,COMPARISON,4.5,1.725
44749,2022-09-09T14:55:19.864,FLAT,54.3,53.99
43031,2022-09-06T18:59:51.227,DARK,454.4,1.515
42888,2022-09-06T09:26:04.461,FLAT,6.9,2.289
44885,2022-09-09T17:18:33.472,FLAT,28.1,27.994
44815,2022-09-09T16:17:54.023,FLAT,27.4,27.309
44222,2022-09-09T05:50:27.721,COMPARISON,4.5,2.797
42960,2022-09-06T10:29:57.081,FLAT,6.9,2.295
43248,2022-09-07T23:00:14.063,COMPARISON,8.7,1.864
43463,2022-09-08T02:51:18.641,COMPARISON,4.6,1.741
44007,2022-09-09T02:01:42.804,COMPARISON,4.4,2.639
43320,2022-09-08T00:21:15.563,COMPARISON,3.3,1.941
44079,2022-09-09T03:16:43.156,COMPARISON,98.1,2.413
44680,2022-09-09T13:55:27.048,FLAT,53.5,53.257
39792,2022-05-25T10:41:07.621,COMPARISON,17.5,4.361
44606,2022-09-09T11:40:06.968,FLAT,5.7,2.827
44534,2022-09-09T10:37:25.372,FLAT,7.1,3.543
44151,2022-09-09T04:39:09.731,COMPARISON,122.5,2.418
44750,2022-09-09T14:56:14.453,FLAT,54.4,54.083
43392,2022-09-08T01:44:54.550,COMPARISON,4.4,1.665
42889,2022-09-06T09:26:59.537,FLAT,6.9,2.282
42660,2022-09-05T22:11:22.777,FLAT,6.9,2.308
43032,2022-09-06T19:05:41.275,DARK,481.0,1.603
44886,2022-09-09T17:19:24.476,FLAT,27.9,27.759
44816,2022-09-09T16:18:47.409,FLAT,27.7,27.53
44223,2022-09-09T05:51:19.991,COMPARISON,4.5,2.733
42961,2022-09-06T10:30:52.061,FLAT,6.8,2.278
43249,2022-09-07T23:01:09.236,COMPARISON,8.7,1.873
43464,2022-09-08T02:52:12.011,COMPARISON,4.5,1.714
44008,2022-09-09T02:02:35.071,COMPARISON,4.6,2.73
43321,2022-09-08T00:22:08.034,COMPARISON,3.3,2.0
44681,2022-09-09T13:56:18.148,FLAT,53.6,53.325
44080,2022-09-09T03:18:14.621,COMPARISON,100.8,2.478
39817,2022-05-25T12:02:27.332,COMPARISON,188.6,4.714
44607,2022-09-09T11:40:58.537,FLAT,5.7,2.834
44535,2022-09-09T10:38:16.845,FLAT,7.1,3.548
44751,2022-09-09T14:57:07.846,FLAT,54.3,53.942
44152,2022-09-09T04:40:51.176,COMPARISON,129.5,2.557
43393,2022-09-08T01:45:47.824,COMPARISON,4.4,1.678
44887,2022-09-09T17:20:15.172,FLAT,28.0,27.826
42890,2022-09-06T09:27:52.013,FLAT,6.9,2.288
42661,2022-09-05T22:12:15.062,FLAT,6.9,2.296
43033,2022-09-06T19:11:31.123,DARK,489.3,1.631
44817,2022-09-09T16:19:38.401,FLAT,27.6,27.469
44224,2022-09-09T05:52:12.363,COMPARISON,4.4,2.704
42962,2022-09-06T10:31:44.643,FLAT,6.9,2.307
43250,2022-09-07T23:02:04.608,COMPARISON,8.7,1.867
44682,2022-09-09T13:57:11.452,FLAT,53.6,53.355
43465,2022-09-08T02:53:05.276,COMPARISON,4.6,1.734
44009,2022-09-09T02:03:27.348,COMPARISON,4.4,2.656
43322,2022-09-08T00:23:00.406,COMPARISON,3.2,1.963
44081,2022-09-09T03:19:45.909,COMPARISON,98.2,2.418
44752,2022-09-09T14:57:58.639,FLAT,54.2,53.914
39818,2022-05-25T12:04:02.877,COMPARISON,189.5,4.737
44608,2022-09-09T11:41:52.610,FLAT,5.8,2.893
44536,2022-09-09T10:39:10.822,FLAT,7.2,3.574
44153,2022-09-09T04:42:32.414,COMPARISON,127.7,2.521
44888,2022-09-09T17:21:08.664,FLAT,28.1,27.965
43394,2022-09-08T01:46:41.097,COMPARISON,4.4,1.677
42891,2022-09-06T09:28:44.294,FLAT,6.8,2.253
42662,2022-09-05T22:13:07.451,FLAT,7.0,2.326
44818,2022-09-09T16:20:29.093,FLAT,27.7,27.565
43034,2022-09-06T19:17:20.779,DARK,511.9,1.706
44225,2022-09-09T05:53:04.632,COMPARISON,4.4,2.659
42963,2022-09-06T10:32:36.914,FLAT,6.8,2.277
44683,2022-09-09T13:58:05.561,FLAT,53.6,53.292
43251,2022-09-07T23:03:02.585,COMPARISON,8.7,1.883
43466,2022-09-08T02:53:58.540,COMPARISON,4.6,1.729
44010,2022-09-09T02:04:19.730,COMPARISON,4.5,2.727
43323,2022-09-08T00:23:55.477,COMPARISON,3.3,1.991
44082,2022-09-09T03:21:17.191,COMPARISON,97.5,2.408
44753,2022-09-09T14:58:49.230,FLAT,54.3,54.079
44609,2022-09-09T11:42:43.986,FLAT,6.0,2.98
39819,2022-05-25T12:05:38.322,COMPARISON,192.3,4.807
44889,2022-09-09T17:21:59.451,FLAT,28.3,28.113
44537,2022-09-09T10:40:02.207,FLAT,7.1,3.546
44154,2022-09-09T04:44:13.765,COMPARISON,134.5,2.656
43395,2022-09-08T01:47:37.074,COMPARISON,4.5,1.695
44819,2022-09-09T16:21:24.094,FLAT,27.8,27.649
42663,2022-09-05T22:13:59.837,FLAT,6.9,2.287
42892,2022-09-06T09:29:39.169,FLAT,6.8,2.26
43035,2022-09-06T19:23:10.664,DARK,471.5,1.572
44226,2022-09-09T05:53:56.805,COMPARISON,4.9,3.027
42964,2022-09-06T10:33:31.895,FLAT,7.0,2.316
44684,2022-09-09T13:58:56.456,FLAT,53.6,53.31
43252,2022-09-07T23:03:57.859,COMPARISON,8.8,1.89
43467,2022-09-08T02:54:54.412,COMPARISON,4.6,1.731
44011,2022-09-09T02:05:14.911,COMPARISON,4.4,2.669
43324,2022-09-08T00:24:47.752,COMPARISON,3.3,2.003
44754,2022-09-09T14:59:42.717,FLAT,54.5,54.265
44083,2022-09-09T03:22:51.162,COMPARISON,98.9,2.433
44890,2022-09-09T17:22:50.241,FLAT,28.2,28.091
44610,2022-09-09T11:43:35.462,FLAT,5.8,2.886
39820,2022-05-25T12:07:16.370,COMPARISON,189.5,4.738
44538,2022-09-09T10:40:53.490,FLAT,7.0,3.486
44820,2022-09-09T16:22:14.885,FLAT,27.9,27.758
44155,2022-09-09T04:45:57.730,COMPARISON,135.3,2.673
43396,2022-09-08T01:48:30.439,COMPARISON,4.4,1.681
42664,2022-09-05T22:14:52.220,FLAT,6.9,2.31
42893,2022-09-06T09:30:31.444,FLAT,6.7,2.232
43036,2022-09-06T19:29:00.548,DARK,480.2,1.601
44685,2022-09-09T13:59:49.759,FLAT,53.4,53.125
44227,2022-09-09T05:54:51.884,COMPARISON,4.9,2.973
42965,2022-09-06T10:34:24.177,FLAT,7.0,2.325
44755,2022-09-09T15:00:33.404,FLAT,54.6,54.294
43253,2022-09-07T23:04:53.032,COMPARISON,8.7,1.885
43468,2022-09-08T02:55:47.886,COMPARISON,4.4,1.679
44012,2022-09-09T02:06:07.196,COMPARISON,4.5,2.699
43325,2022-09-08T00:25:40.127,COMPARISON,3.3,1.982
44084,2022-09-09T03:24:22.523,COMPARISON,102.3,2.518
44891,2022-09-09T17:23:43.634,FLAT,28.5,28.316
44821,2022-09-09T16:23:05.679,FLAT,28.0,27.829
44611,2022-09-09T11:44:29.441,FLAT,5.9,2.921
44539,2022-09-09T10:41:47.574,FLAT,7.3,3.618
39821,2022-05-25T12:08:51.839,COMPARISON,195.8,4.893
44156,2022-09-09T04:47:38.997,COMPARISON,134.6,2.658
43397,2022-09-08T01:49:23.908,COMPARISON,4.3,1.648
42665,2022-09-05T22:15:44.504,FLAT,6.9,2.288
42894,2022-09-06T09:31:23.721,FLAT,6.8,2.259
