taiObs,visit,dataType,scale,rate
2022-05-19 17:01:44.572,37654,FLAT,12.4,5.01
2022-05-19 17:02:44.569,37655,FLAT,12.6,5.118
2022-05-19 17:03:44.558,37656,FLAT,12.8,5.151
2022-05-19 17:04:44.544,37657,FLAT,12.7,5.171
2022-05-19 17:05:44.634,37658,FLAT,12.6,5.08
2022-05-19 17:06:44.718,37659,FLAT,12.3,4.941
2022-05-19 17:07:44.696,37660,FLAT,12.2,4.911
2022-05-19 17:08:44.876,37661,FLAT,12.0,4.91
2022-05-19 17:09:44.867,37662,FLAT,12.0,4.875
2022-05-19 17:10:44.950,37663,FLAT,11.9,4.846
2022-05-19 17:11:45.038,37664,FLAT,12.1,4.898
2022-05-19 17:12:45.029,37665,FLAT,12.3,4.992
2022-05-19 17:13:47.711,37666,FLAT,12.9,4.949
2022-05-19 17:14:47.885,37667,FLAT,12.4,4.907
2022-05-19 17:15:47.971,37668,FLAT,12.2,4.932
2022-05-19 17:16:48.047,37669,FLAT,12.3,4.928
2022-05-19 17:17:48.024,37670,FLAT,12.2,4.9
2022-05-19 17:18:47.999,37671,FLAT,12.5,5.02
2022-05-19 17:19:47.980,37672,FLAT,12.7,4.957
2022-05-19 17:20:48.060,37673,FLAT,12.3,4.931
2022-05-19 17:21:48.145,37674,FLAT,12.1,4.884
2022-05-19 17:22:48.124,37675,FLAT,11.9,4.789
2022-05-19 17:23:48.107,37676,FLAT,12.2,4.92
2022-05-19 17:24:48.192,37677,FLAT,12.2,4.94
2022-05-19 17:25:51.082,37678,FLAT,12.3,4.939
2022-05-19 17:26:51.068,37679,FLAT,12.3,4.969
2022-05-19 17:27:51.058,37680,FLAT,12.1,4.966
2022-05-19 17:28:51.151,37681,FLAT,12.3,4.936
2022-05-19 17:29:51.239,37682,FLAT,12.2,4.929
2022-05-19 17:30:51.333,37683,FLAT,12.0,4.848
2022-05-19 17:31:51.337,37684,FLAT,12.1,4.801
2022-05-19 17:32:51.336,37685,FLAT,12.2,4.951
2022-05-19 17:33:51.332,37686,FLAT,12.1,4.884
2022-05-19 17:34:51.532,37687,FLAT,11.9,4.848
2022-05-19 17:35:51.729,37688,FLAT,12.6,4.872
2022-05-19 17:36:51.824,37689,FLAT,11.9,4.86
2022-05-19 17:37:54.421,37690,FLAT,12.2,4.936
2022-05-19 17:38:54.411,37691,FLAT,12.2,4.919
2022-05-19 17:39:54.394,37692,FLAT,12.1,4.886
2022-05-19 17:40:54.580,37693,FLAT,12.3,4.971
2022-05-19 17:41:54.569,37694,FLAT,12.2,4.883
2022-05-19 17:42:54.553,37695,FLAT,12.2,4.943
2022-05-19 17:43:54.644,37696,FLAT,12.6,4.909
2022-05-19 17:44:54.931,37697,FLAT,12.4,4.983
2022-05-19 17:45:54.908,37698,FLAT,12.1,4.923
2022-05-19 17:46:54.887,37699,FLAT,12.5,5.094
2022-05-19 17:47:54.874,37700,FLAT,12.2,4.901
2022-05-19 17:48:55.067,37701,FLAT,12.3,4.979
2022-05-19 17:49:57.662,37702,FLAT,12.6,5.033
2022-05-19 17:50:57.753,37703,FLAT,12.5,5.089
2022-05-19 17:51:57.739,37704,FLAT,12.7,5.14
2022-05-19 17:52:57.728,37705,FLAT,12.7,5.127
2022-05-19 17:53:57.811,37706,FLAT,12.8,5.139
2022-05-19 17:54:58.009,37707,FLAT,12.9,5.245
2022-05-19 17:55:58.108,37708,FLAT,13.4,5.441
2022-05-19 17:56:58.306,37709,FLAT,13.5,5.507
2022-05-19 17:57:58.503,37710,FLAT,13.6,5.496
2022-05-19 17:58:58.691,37711,FLAT,13.3,5.332
2022-05-19 17:59:58.874,37712,FLAT,13.0,5.222
2022-05-19 18:00:58.961,37713,FLAT,12.6,5.097
2022-05-19 18:02:01.540,37714,FLAT,12.6,5.269
2022-05-19 18:03:01.523,37715,FLAT,12.8,5.358
2022-05-19 18:04:01.508,37716,FLAT,13.0,5.229
2022-05-19 18:05:01.500,37717,FLAT,12.5,5.048
2022-05-19 18:06:01.594,37718,FLAT,12.9,5.483
2022-05-19 18:07:01.585,37719,FLAT,12.9,5.515
2022-05-19 18:08:01.569,37720,FLAT,13.3,5.403
2022-05-19 18:09:01.549,37721,FLAT,13.1,5.241
2022-05-19 18:10:01.531,37722,FLAT,13.0,5.25
2022-05-19 18:11:01.816,37723,FLAT,13.6,5.643
2022-05-19 18:12:01.800,37724,FLAT,13.2,5.506
2022-05-19 18:13:01.773,37725,FLAT,13.1,5.505
2022-05-19 18:14:04.551,37726,FLAT,12.9,5.23
2022-05-19 18:15:04.838,37727,FLAT,12.9,5.12
2022-05-19 18:16:05.329,37728,FLAT,12.8,5.089
2022-05-19 18:17:05.617,37729,FLAT,12.9,5.159
2022-05-19 18:18:05.805,37730,FLAT,13.1,5.272
2022-05-19 18:19:05.890,37731,FLAT,13.0,5.236
2022-05-19 18:20:05.979,37732,FLAT,12.7,5.115
2022-05-19 18:21:06.069,37733,FLAT,12.9,5.115
2022-05-19 18:22:06.142,37734,FLAT,12.9,5.205
2022-05-19 18:23:06.317,37735,FLAT,12.5,5.034
2022-05-19 18:24:06.494,37736,FLAT,12.7,5.087
2022-05-19 18:25:06.568,37737,FLAT,12.8,5.125
2022-05-19 18:26:09.444,37738,FLAT,12.9,5.22
2022-05-19 18:27:09.519,37739,FLAT,12.7,5.17
2022-05-19 18:28:09.508,37740,FLAT,13.2,5.19
2022-05-19 18:29:09.584,37741,FLAT,12.9,5.258
2022-05-19 18:30:09.558,37742,FLAT,13.0,5.282
2022-05-19 18:31:09.629,37743,FLAT,13.1,5.274
2022-05-19 18:32:09.701,37744,FLAT,12.7,5.117
2022-05-19 18:33:09.683,37745,FLAT,12.8,5.172
2022-05-19 18:34:09.654,37746,FLAT,12.9,5.183
2022-05-19 18:35:09.723,37747,FLAT,13.0,5.215
2022-05-19 18:36:09.687,37748,FLAT,12.9,5.187
2022-05-19 18:37:09.649,37749,FLAT,12.9,5.239
2022-05-19 18:38:12.315,37750,FLAT,12.8,5.271
2022-05-19 18:39:12.584,37751,FLAT,13.3,5.375
2022-05-19 18:40:12.757,37752,FLAT,13.3,5.358
2022-05-19 18:41:12.832,37753,FLAT,13.3,5.374
2022-05-19 18:42:12.897,37754,FLAT,13.0,5.264
2022-05-19 18:43:13.071,37755,FLAT,12.6,5.059
2022-05-19 18:44:13.242,37756,FLAT,13.1,5.248
2022-05-19 18:45:13.314,37757,FLAT,12.8,5.15
2022-05-19 18:46:13.391,37758,FLAT,12.8,5.121
2022-05-19 18:47:13.455,37759,FLAT,12.8,5.179
2022-05-19 18:48:13.520,37760,FLAT,12.5,5.065
2022-05-19 18:49:13.579,37761,FLAT,12.3,4.964
2022-05-19 18:50:16.443,37762,FLAT,12.8,4.969
2022-05-19 18:51:16.513,37763,FLAT,12.5,5.051
2022-05-19 18:52:16.481,37764,FLAT,12.3,4.937
2022-05-19 18:53:16.453,37765,FLAT,12.7,4.956
2022-05-19 18:54:16.620,37766,FLAT,12.4,4.952
2022-05-19 18:55:16.684,37767,FLAT,12.9,5.029
2022-05-19 18:56:16.748,37768,FLAT,12.9,5.242
2022-05-19 18:57:16.715,37769,FLAT,13.0,5.287
2022-05-19 18:58:16.673,37770,FLAT,13.0,5.225
2022-05-19 18:59:16.735,37771,FLAT,13.4,5.064
2022-05-19 19:00:16.896,37772,FLAT,12.5,5.089
2022-05-19 19:01:16.866,37773,FLAT,12.6,5.126
2022-05-19 19:02:19.636,37774,FLAT,12.6,5.119
2022-05-19 19:03:19.614,37775,FLAT,12.4,5.037
2022-05-19 19:04:19.590,37776,FLAT,12.4,4.972
2022-05-19 19:05:19.555,37777,FLAT,12.8,5.17
2022-05-19 19:06:19.520,37778,FLAT,12.8,5.231
2022-05-19 19:07:19.787,37779,FLAT,12.6,5.153
2022-05-19 19:08:19.851,37780,FLAT,12.6,5.122
2022-05-19 19:09:19.821,37781,FLAT,12.3,4.968
2022-05-19 19:10:19.790,37782,FLAT,12.5,5.04
2022-05-19 19:11:19.761,37783,FLAT,12.5,5.036
2022-05-19 19:12:19.743,37784,FLAT,12.7,5.106
2022-05-19 19:13:19.719,37785,FLAT,12.3,4.934
2022-05-19 19:14:22.295,37786,FLAT,12.4,4.973
2022-05-19 19:15:22.367,37787,FLAT,12.5,5.011
2022-05-19 19:16:22.541,37788,FLAT,12.6,5.061
2022-05-19 19:17:22.720,37789,FLAT,12.4,4.986
2022-05-19 19:18:22.804,37790,FLAT,12.6,5.048
2022-05-19 19:19:22.889,37791,FLAT,12.4,5.017
2022-05-19 19:20:22.873,37792,FLAT,12.8,5.152
2022-05-19 19:21:22.949,37793,FLAT,12.5,4.989
2022-05-19 19:22:22.931,37794,FLAT,12.7,5.048
2022-05-19 19:23:23.123,37795,FLAT,12.7,5.003
2022-05-19 19:24:23.210,37796,FLAT,12.6,5.042
2022-05-19 19:25:23.294,37797,FLAT,12.3,4.98
2022-05-19 19:26:25.879,37798,FLAT,12.7,4.996
2022-05-19 19:27:25.865,37799,FLAT,13.2,5.191
2022-05-19 19:28:25.947,37800,FLAT,13.0,5.262
2022-05-19 19:29:26.036,37801,FLAT,13.3,5.151
2022-05-19 19:30:26.127,37802,FLAT,13.3,5.233
2022-05-19 19:31:26.110,37803,FLAT,13.3,5.225
2022-05-19 19:32:26.189,37804,FLAT,12.7,5.14
2022-05-19 19:33:26.172,37805,FLAT,12.9,5.491
2022-05-19 19:34:26.249,37806,FLAT,12.9,5.138
2022-05-19 19:35:26.227,37807,FLAT,12.8,5.126
2022-05-19 19:36:26.202,37808,FLAT,12.9,5.047
2022-05-19 19:37:26.275,37809,FLAT,12.9,5.157
2022-05-19 19:38:28.843,37810,FLAT,12.8,5.152
2022-05-19 19:39:29.113,37811,FLAT,13.0,5.128
2022-05-19 19:40:29.283,37812,FLAT,12.8,5.173
2022-05-19 19:41:29.456,37813,FLAT,12.2,4.923
2022-05-19 19:42:29.629,37814,FLAT,13.0,5.095
2022-05-19 19:43:29.804,37815,FLAT,13.0,5.241
2022-05-19 19:44:29.978,37816,FLAT,13.9,5.439
2022-05-19 19:45:30.151,37817,FLAT,13.6,5.363
2022-05-19 19:46:30.329,37818,FLAT,13.8,5.559
2022-05-19 19:47:30.608,37819,FLAT,13.5,5.388
2022-05-19 19:48:30.792,37820,FLAT,13.1,5.217
2022-05-19 19:49:30.871,37821,FLAT,13.2,5.218
2022-05-19 19:50:33.551,37822,FLAT,12.7,5.332
2022-05-19 19:51:33.530,37823,FLAT,12.9,5.202
2022-05-19 19:52:33.508,37824,FLAT,13.1,5.303
2022-05-19 19:53:33.587,37825,FLAT,12.5,5.25
2022-05-19 19:54:33.564,37826,FLAT,12.8,5.384
2022-05-19 19:55:33.644,37827,FLAT,13.4,5.67
2022-05-19 19:56:33.620,37828,FLAT,13.2,5.318
2022-05-19 19:57:33.592,37829,FLAT,13.3,5.304
2022-05-19 19:58:33.568,37830,FLAT,13.3,5.362
2022-05-19 19:59:33.540,37831,FLAT,13.1,5.277
2022-05-19 20:00:33.514,37832,FLAT,13.9,5.398
2022-05-19 20:01:33.592,37833,FLAT,13.3,5.343
2022-05-19 20:02:36.173,37834,FLAT,13.0,5.349
2022-05-19 20:03:36.160,37835,FLAT,12.9,5.249
2022-05-19 20:04:36.144,37836,FLAT,13.1,5.286
2022-05-19 20:05:36.134,37837,FLAT,13.2,5.342
2022-05-19 20:06:36.122,37838,FLAT,12.8,5.148
2022-05-19 20:07:36.102,37839,FLAT,13.1,5.243
2022-05-19 20:08:36.091,37840,FLAT,13.6,5.276
2022-05-19 20:09:36.176,37841,FLAT,13.0,5.222
2022-05-19 20:10:36.255,37842,FLAT,13.0,5.33
2022-05-19 20:11:36.238,37843,FLAT,13.2,5.349
2022-05-19 20:12:36.218,37844,FLAT,13.4,5.412
2022-05-19 20:13:36.203,37845,FLAT,13.3,5.365
2022-05-19 20:14:38.881,37846,FLAT,12.8,5.125
2022-05-19 20:15:38.969,37847,FLAT,13.3,5.37
2022-05-19 20:16:39.056,37848,FLAT,13.0,5.237
2022-05-19 20:17:39.140,37849,FLAT,13.0,5.242
2022-05-19 20:18:39.423,37850,FLAT,13.3,5.339
2022-05-19 20:19:39.608,37851,FLAT,13.0,5.231
2022-05-19 20:20:39.694,37852,FLAT,13.4,5.43
2022-05-19 20:21:39.777,37853,FLAT,13.2,5.321
2022-05-19 20:22:39.861,37854,FLAT,13.1,5.301
2022-05-19 20:23:39.843,37855,FLAT,13.3,5.358
2022-05-19 20:24:39.820,37856,FLAT,13.4,5.376
2022-05-19 20:25:39.899,37857,FLAT,13.6,5.431
2022-05-19 20:26:42.473,37858,FLAT,13.2,5.383
2022-05-19 20:27:42.457,37859,FLAT,13.9,5.632
2022-05-19 20:28:42.442,37860,FLAT,13.8,5.479
2022-05-19 20:29:42.527,37861,FLAT,13.4,5.353
2022-05-19 20:30:42.509,37862,FLAT,13.1,5.27
2022-05-19 20:31:42.703,37863,FLAT,13.5,5.157
2022-05-19 20:32:42.788,37864,FLAT,13.3,5.355
2022-05-19 20:33:42.781,37865,FLAT,13.4,5.399
2022-05-19 20:34:42.775,37866,FLAT,13.6,5.473
2022-05-19 20:35:42.762,37867,FLAT,13.6,5.487
2022-05-19 20:36:42.840,37868,FLAT,13.6,5.564
2022-05-19 20:37:43.021,37869,FLAT,13.6,5.567
2022-05-19 20:38:45.609,37870,FLAT,13.7,5.531
2022-05-19 20:39:45.706,37871,FLAT,13.4,5.407
2022-05-19 20:40:45.788,37872,FLAT,13.5,5.432
2022-05-19 20:41:45.872,37873,FLAT,13.6,5.512
2022-05-19 20:42:46.059,37874,FLAT,13.8,5.568
2022-05-19 20:43:46.147,37875,FLAT,13.6,5.453
2022-05-19 20:44:46.331,37876,FLAT,13.1,5.265
2022-05-19 20:45:46.407,37877,FLAT,14.2,5.735
2022-05-19 20:46:46.682,37878,FLAT,13.5,5.429
2022-05-19 20:47:46.850,37879,FLAT,13.8,5.532
2022-05-19 20:48:47.031,37880,FLAT,12.9,5.227
2022-05-19 20:49:47.016,37881,FLAT,12.9,5.27
2022-05-19 20:50:49.787,37882,FLAT,12.4,5.543
2022-05-19 20:51:49.663,37883,FLAT,12.4,5.251
2022-05-19 20:52:49.641,37884,FLAT,12.6,5.073
2022-05-19 20:53:49.617,37885,FLAT,12.9,5.245
2022-05-19 20:54:49.786,37886,FLAT,12.4,5.2
2022-05-19 20:55:49.762,37887,FLAT,12.2,5.008
2022-05-19 20:56:49.839,37888,FLAT,12.2,5.151
2022-05-19 20:57:49.824,37889,FLAT,12.5,5.327
2022-05-19 20:58:49.802,37890,FLAT,12.4,5.275
2022-05-19 20:59:49.781,37891,FLAT,12.3,5.106
2022-05-19 21:00:49.761,37892,FLAT,12.8,5.177
2022-05-19 21:01:49.748,37893,FLAT,12.3,5.115
2022-05-19 21:02:52.325,37894,FLAT,12.4,4.955
2022-05-19 21:03:52.509,37895,FLAT,12.7,5.118
2022-05-19 21:04:52.686,37896,FLAT,12.5,5.016
2022-05-19 21:05:53.374,37897,FLAT,12.2,4.852
2022-05-19 21:06:53.755,37898,FLAT,12.6,5.034
2022-05-19 21:07:54.031,37899,FLAT,12.5,5.018
2022-05-19 21:08:54.103,37900,FLAT,12.4,4.97
2022-05-19 21:09:54.175,37901,FLAT,11.9,4.781
2022-05-19 21:10:54.254,37902,FLAT,11.9,4.861
2022-05-19 21:11:54.433,37903,FLAT,11.6,4.774
2022-05-19 21:12:54.516,37904,FLAT,12.1,4.89
2022-05-19 21:13:54.699,37905,FLAT,12.4,5.011
2022-05-19 21:14:57.383,37906,FLAT,12.2,4.923
2022-05-19 21:15:57.470,37907,FLAT,12.1,4.897
2022-05-19 21:16:57.462,37908,FLAT,12.0,4.808
2022-05-19 21:17:57.445,37909,FLAT,11.8,4.738
2022-05-19 21:18:57.419,37910,FLAT,12.3,4.783
2022-05-19 21:19:57.593,37911,FLAT,12.3,4.995
2022-05-19 21:20:57.680,37912,FLAT,12.1,4.929
2022-05-19 21:21:57.671,37913,FLAT,11.8,4.785
2022-05-19 21:22:57.753,37914,FLAT,12.0,4.887
2022-05-19 21:23:57.736,37915,FLAT,11.7,4.736
2022-05-19 21:24:57.723,37916,FLAT,12.1,4.905
2022-05-19 21:25:57.709,37917,FLAT,12.3,4.916
2022-05-19 21:27:00.293,37918,FLAT,11.8,4.79
2022-05-19 21:28:00.668,37919,FLAT,12.1,4.825
2022-05-19 21:29:00.836,37920,FLAT,11.8,4.766
2022-05-19 21:30:00.912,37921,FLAT,11.8,4.779
2022-05-19 21:31:00.987,37922,FLAT,11.7,4.68
2022-05-19 21:32:01.068,37923,FLAT,12.2,4.823
2022-05-19 21:33:01.150,37924,FLAT,12.0,4.835
2022-05-19 21:34:01.237,37925,FLAT,12.8,4.858
2022-05-19 21:35:01.425,37926,FLAT,12.2,4.921
2022-05-19 21:36:01.511,37927,FLAT,12.2,4.902
2022-05-19 21:37:01.699,37928,FLAT,12.1,4.881
2022-05-19 21:38:01.785,37929,FLAT,12.4,4.981
2022-05-19 21:39:04.369,37930,FLAT,12.6,5.035
2022-05-19 21:40:04.360,37931,FLAT,12.7,4.996
2022-05-19 21:41:04.552,37932,FLAT,12.4,5.019
2022-05-19 21:42:04.528,37933,FLAT,12.2,4.969
2022-05-19 21:43:04.513,37934,FLAT,12.5,5.047
2022-05-19 21:44:04.504,37935,FLAT,12.5,5.025
2022-05-19 21:45:04.496,37936,FLAT,12.8,5.136
2022-05-19 21:46:04.587,37937,FLAT,12.4,5.014
2022-05-19 21:47:04.583,37938,FLAT,12.6,5.098
2022-05-19 21:48:04.578,37939,FLAT,12.6,5.032
2022-05-19 21:49:04.567,37940,FLAT,12.3,5.047
2022-05-19 21:50:04.467,37941,FLAT,12.7,4.979
2022-05-19 21:51:07.162,37942,FLAT,12.4,5.002
2022-05-19 21:52:07.151,37943,FLAT,12.3,4.92
2022-05-19 21:53:07.145,37944,FLAT,12.4,5.017
2022-05-19 21:54:07.144,37945,FLAT,12.4,4.992
2022-05-19 21:55:07.145,37946,FLAT,12.3,5.0
2022-05-19 21:56:07.152,37947,FLAT,12.4,5.039
2022-05-19 21:57:07.154,37948,FLAT,12.4,4.939
2022-05-19 21:58:07.151,37949,FLAT,12.3,4.952
2022-05-19 21:59:07.143,37950,FLAT,12.4,4.994
2022-05-19 22:00:07.135,37951,FLAT,12.5,5.073
2022-05-19 22:01:07.127,37952,FLAT,12.8,5.053
2022-05-19 22:02:07.124,37953,FLAT,12.7,5.126
2022-05-19 22:03:09.626,37954,FLAT,12.6,5.098
2022-05-19 22:04:09.912,37955,FLAT,12.5,5.082
2022-05-19 22:05:09.999,37956,FLAT,12.6,5.084
2022-05-19 22:06:10.084,37957,FLAT,12.5,5.059
2022-05-19 22:07:10.172,37958,FLAT,12.4,5.003
2022-05-19 22:08:10.353,37959,FLAT,12.4,4.992
2022-05-19 22:09:10.641,37960,FLAT,12.5,5.03
2022-05-19 22:10:10.933,37961,FLAT,12.7,5.109
2022-05-19 22:11:10.927,37962,FLAT,12.2,4.943
2022-05-19 22:12:11.030,37963,FLAT,12.2,4.854
2022-05-19 22:13:11.022,37964,FLAT,12.6,5.137
2022-05-19 22:14:11.119,37965,FLAT,12.5,5.055
2022-05-19 22:15:13.812,37966,FLAT,12.5,5.091
2022-05-19 22:16:13.897,37967,FLAT,12.5,4.977
2022-05-19 22:17:13.883,37968,FLAT,12.2,4.963
2022-05-19 22:18:14.069,37969,FLAT,12.7,5.051
2022-05-19 22:19:14.155,37970,FLAT,12.5,5.028
2022-05-19 22:20:14.148,37971,FLAT,12.0,4.827
2022-05-19 22:21:14.142,37972,FLAT,12.1,4.921
2022-05-19 22:22:14.137,37973,FLAT,12.2,4.916
2022-05-19 22:23:14.134,37974,FLAT,12.2,4.783
2022-05-19 22:24:14.221,37975,FLAT,12.2,4.952
2022-05-19 22:25:14.307,37976,FLAT,12.1,4.949
2022-05-19 22:26:14.289,37977,FLAT,12.1,4.901
2022-05-19 22:27:16.960,37978,FLAT,11.8,4.766
2022-05-19 22:28:17.039,37979,FLAT,11.7,4.754
2022-05-19 22:29:17.127,37980,FLAT,11.8,4.766
2022-05-19 22:30:17.409,37981,FLAT,11.8,4.756
2022-05-19 22:31:17.681,37982,FLAT,11.7,4.666
2022-05-19 22:32:17.850,37983,FLAT,12.2,4.864
2022-05-19 22:33:17.920,37984,FLAT,12.4,4.979
2022-05-19 22:34:17.987,37985,FLAT,11.9,4.798
2022-05-19 22:35:17.957,37986,FLAT,12.3,4.946
2022-05-19 22:36:18.336,37987,FLAT,13.0,5.248
2022-05-19 22:37:18.619,37988,FLAT,12.7,5.15
2022-05-19 22:38:18.801,37989,FLAT,12.9,5.038
2022-05-19 22:39:21.687,37990,FLAT,12.2,5.176
2022-05-19 22:40:21.592,37991,FLAT,12.3,5.137
2022-05-19 22:41:21.594,37992,FLAT,12.5,5.016
2022-05-19 22:42:21.694,37993,FLAT,12.0,5.062
2022-05-19 22:43:21.890,37994,FLAT,12.3,5.441
2022-05-19 22:44:21.898,37995,FLAT,12.3,5.437
2022-05-19 22:45:21.899,37996,FLAT,12.1,5.268
2022-05-19 22:46:21.893,37997,FLAT,12.5,5.532
2022-05-19 22:47:21.792,37998,FLAT,12.7,5.394
2022-05-19 22:48:21.794,37999,FLAT,12.5,5.176
2022-05-19 22:49:21.694,38000,FLAT,12.6,4.969
2022-05-19 22:50:21.791,38001,FLAT,12.4,5.096
2022-05-19 22:51:24.492,38002,FLAT,12.4,5.017
2022-05-19 22:52:24.675,38003,FLAT,12.5,5.044
2022-05-19 22:53:24.961,38004,FLAT,12.5,5.057
2022-05-19 22:54:25.351,38005,FLAT,12.1,4.871
2022-05-19 22:55:25.649,38006,FLAT,12.3,4.959
2022-05-19 22:56:25.846,38007,FLAT,12.4,5.033
2022-05-19 22:57:25.939,38008,FLAT,12.7,5.138
2022-05-19 22:58:25.936,38009,FLAT,12.3,5.009
2022-05-19 22:59:26.031,38010,FLAT,12.8,4.946
2022-05-19 23:00:26.431,38011,FLAT,12.8,5.184
2022-05-19 23:01:26.633,38012,FLAT,13.6,5.52
2022-05-19 23:02:26.735,38013,FLAT,13.1,5.36
2022-05-19 23:03:29.433,38014,FLAT,13.4,5.359
2022-05-19 23:04:29.419,38015,FLAT,13.4,5.384
2022-05-19 23:05:29.411,38016,FLAT,13.3,5.319
2022-05-19 23:06:29.400,38017,FLAT,13.4,5.4
2022-05-19 23:07:29.488,38018,FLAT,13.1,5.29
2022-05-19 23:08:29.479,38019,FLAT,13.6,5.45
2022-05-19 23:09:29.471,38020,FLAT,14.1,5.474
2022-05-19 23:10:29.662,38021,FLAT,13.2,5.322
2022-05-19 23:11:29.657,38022,FLAT,13.3,5.221
2022-05-19 23:12:29.752,38023,FLAT,13.1,5.104
2022-05-19 23:13:29.837,38024,FLAT,13.0,5.233
2022-05-19 23:14:29.823,38025,FLAT,12.7,5.09
2022-05-19 23:15:32.499,38026,FLAT,13.0,5.262
2022-05-19 23:16:32.782,38027,FLAT,12.9,5.192
2022-05-19 23:17:32.859,38028,FLAT,13.5,5.06
2022-05-19 23:18:33.141,38029,FLAT,13.0,5.25
2022-05-19 23:19:33.330,38030,FLAT,13.2,5.26
2022-05-19 23:20:33.422,38031,FLAT,13.3,5.308
2022-05-19 23:21:33.520,38032,FLAT,13.2,5.299
2022-05-19 23:22:33.619,38033,FLAT,13.8,5.601
2022-05-19 23:23:33.714,38034,FLAT,13.5,5.485
2022-05-19 23:24:33.700,38035,FLAT,12.9,5.202
2022-05-19 23:25:33.789,38036,FLAT,13.1,5.283
2022-05-19 23:26:33.781,38037,FLAT,12.9,5.227
2022-05-19 23:27:36.361,38038,FLAT,13.0,5.129
2022-05-19 23:28:36.357,38039,FLAT,12.9,5.085
2022-05-19 23:29:36.454,38040,FLAT,13.3,5.175
2022-05-19 23:30:36.638,38041,FLAT,13.0,5.205
2022-05-19 23:31:36.621,38042,FLAT,13.2,5.335
2022-05-19 23:32:36.603,38043,FLAT,13.5,5.367
2022-05-19 23:33:36.690,38044,FLAT,13.4,5.4
2022-05-19 23:34:36.777,38045,FLAT,13.2,5.309
2022-05-19 23:35:36.763,38046,FLAT,13.1,5.276
2022-05-19 23:36:36.851,38047,FLAT,13.4,5.405
2022-05-19 23:37:36.836,38048,FLAT,13.5,5.423
2022-05-19 23:38:36.824,38049,FLAT,13.3,5.335
2022-05-19 23:39:39.515,38050,FLAT,13.6,5.578
2022-05-19 23:40:39.509,38051,FLAT,13.4,5.439
2022-05-19 23:41:39.505,38052,FLAT,13.2,5.354
2022-05-19 23:42:39.502,38053,FLAT,13.4,5.274
2022-05-19 23:43:39.503,38054,FLAT,13.2,5.287
2022-05-19 23:44:39.497,38055,FLAT,13.2,5.319
2022-05-19 23:45:39.496,38056,FLAT,13.2,5.292
2022-05-19 23:46:39.494,38057,FLAT,13.3,5.359
2022-05-19 23:47:39.487,38058,FLAT,13.0,5.26
2022-05-19 23:48:39.572,38059,FLAT,13.2,5.272
2022-05-19 23:49:39.564,38060,FLAT,13.3,5.333
2022-05-19 23:50:39.554,38061,FLAT,13.5,5.233
2022-05-19 23:51:42.349,38062,FLAT,13.0,5.26
2022-05-19 23:52:42.541,38063,FLAT,13.0,5.279
2022-05-19 23:53:42.726,38064,FLAT,13.0,5.244
2022-05-19 23:54:42.812,38065,FLAT,12.9,5.188
2022-05-19 23:55:42.893,38066,FLAT,12.9,5.222
2022-05-19 23:56:42.979,38067,FLAT,12.8,5.155
2022-05-19 23:57:42.955,38068,FLAT,12.7,5.181
2022-05-19 23:58:43.128,38069,FLAT,12.6,5.103
2022-05-19 23:59:43.110,38070,FLAT,12.9,5.175
2022-05-20 00:00:43.099,38071,FLAT,13.1,5.278
2022-05-20 00:01:43.083,38072,FLAT,12.8,5.185
2022-05-20 00:02:43.169,38073,FLAT,12.8,5.101
2022-05-20 00:03:45.955,38074,FLAT,12.7,4.87
2022-05-20 00:04:46.236,38075,FLAT,12.5,5.02
2022-05-20 00:05:46.211,38076,FLAT,12.5,4.994
2022-05-20 00:06:46.193,38077,FLAT,12.3,4.931
2022-05-20 00:07:46.168,38078,FLAT,12.1,4.955
2022-05-20 00:08:46.141,38079,FLAT,12.4,5.007
2022-05-20 00:09:46.117,38080,FLAT,12.5,5.009
2022-05-20 00:10:46.099,38081,FLAT,12.3,4.998
2022-05-20 00:11:46.074,38082,FLAT,12.7,5.119
2022-05-20 00:12:46.046,38083,FLAT,12.7,5.108
2022-05-20 00:13:46.024,38084,FLAT,12.4,4.979
2022-05-20 00:14:46.091,38085,FLAT,13.0,5.056
2022-05-20 00:16:26.529,38086,FLAT,13.5,5.407
2022-05-20 00:17:26.900,38087,FLAT,12.7,5.204
2022-05-20 00:18:27.273,38088,FLAT,12.8,5.244
2022-05-20 00:19:27.447,38089,FLAT,12.6,5.094
2022-05-20 00:20:27.517,38090,FLAT,12.9,5.216
2022-05-20 00:21:27.588,38091,FLAT,13.2,5.08
2022-05-20 00:22:27.766,38092,FLAT,13.1,5.326
2022-05-20 00:23:27.839,38093,FLAT,12.9,5.225
2022-05-20 00:24:27.908,38094,FLAT,12.6,5.121
2022-05-20 00:25:28.176,38095,FLAT,12.8,5.176
2022-05-20 00:26:28.354,38096,FLAT,13.0,5.211
2022-05-20 00:27:28.532,38097,FLAT,12.8,5.193
2022-05-20 00:28:31.308,38098,FLAT,12.7,5.102
2022-05-20 00:29:31.283,38099,FLAT,12.4,4.919
2022-05-20 00:30:31.259,38100,FLAT,12.5,5.007
2022-05-20 00:31:31.241,38101,FLAT,13.0,5.22
2022-05-20 00:32:31.220,38102,FLAT,12.5,4.999
2022-05-20 00:33:31.392,38103,FLAT,12.7,5.258
2022-05-20 00:34:31.356,38104,FLAT,13.1,5.066
